"25","0","0","-0.72147","0","0.304138","0.8","0",
"25","0.1","0","-0.72147","0","0.304138","0.8","0",
"25","0.2","0","-0.72147","0","0.304138","0.8","0",
"25","0.3","0","-0.72147","0","0.304138","0.8","0",
"25","0.4","0","-0.72147","0","0.304138","0.8","0",
"25","0","0","-0.72147","1","0.304138","0.8","0.849326",
"25","0.1","0","-0.72147","1","0.304138","0.8","0.849326",
"25","0.2","0","-0.72147","1","0.304138","0.8","0.849326",
"25","0.3","0","-0.72147","1","0.304138","0.8","0.849326",
"25","0.4","0","-0.72147","1","0.304138","0.8","0.849326",
"25","0","1","0.763351","0","0.111803","0.8","0",
"25","0.1","1","0.763351","0","0.111803","0.8","0",
"25","0.2","1","0.763351","0","0.111803","0.8","0",
"25","0.3","1","0.763351","0","0.111803","0.8","0",
"25","0.4","1","0.763351","0","0.111803","0.8","0",
"25","0","1","0.763351","1","0.111803","0.8","2.33415",
"25","0.1","1","0.763351","1","0.111803","0.8","2.33415",
"25","0.2","1","0.763351","1","0.111803","0.8","2.33415",
"25","0.3","1","0.763351","1","0.111803","0.8","2.33415",
"25","0.4","1","0.763351","1","0.111803","0.8","2.33415",
"25","0","2","-2.16965","0","0.33541","0.8","0",
"25","0.1","2","-2.16965","0","0.33541","0.8","0",
"25","0.2","2","-2.16965","0","0.33541","0.8","0",
"25","0.3","2","-2.16965","0","0.33541","0.8","0",
"25","0.4","2","-2.16965","0","0.33541","0.8","0",
"25","0","2","-2.16965","1","0.33541","0.8","0.598855",
"25","0.1","2","-2.16965","1","0.33541","0.8","0.598855",
"25","0.2","2","-2.16965","1","0.33541","0.8","0.598855",
"25","0.3","2","-2.16965","1","0.33541","0.8","0.598855",
"25","0.4","2","-2.16965","1","0.33541","0.8","0.598855",
"25","0","3","-1.17061","0","0.180278","0.8","0",
"25","0.1","3","-1.17061","0","0.180278","0.8","0",
"25","0.2","3","-1.17061","0","0.180278","0.8","0",
"25","0.3","3","-1.17061","0","0.180278","0.8","0",
"25","0.4","3","-1.17061","0","0.180278","0.8","0",
"25","0","3","-1.17061","1","0.180278","0.8","0.400189",
"25","0.1","3","-1.17061","1","0.180278","0.8","0.400189",
"25","0.2","3","-1.17061","1","0.180278","0.8","0.400189",
"25","0.3","3","-1.17061","1","0.180278","0.8","0.400189",
"25","0.4","3","-1.17061","1","0.180278","0.8","0.400189",
"25","0","4","-0.484307","0","0.304138","0.65","0",
"25","0.1","4","-0.484307","0","0.304138","0.65","0",
"25","0.2","4","-0.484307","0","0.304138","0.65","0",
"25","0.3","4","-0.484307","0","0.304138","0.65","0",
"25","0.4","4","-0.484307","0","0.304138","0.65","0",
"25","0","4","-0.484307","1","0.304138","0.65","1.08649",
"25","0.1","4","-0.484307","1","0.304138","0.65","1.08649",
"25","0.2","4","-0.484307","1","0.304138","0.65","1.08649",
"25","0.3","4","-0.484307","1","0.304138","0.65","1.08649",
"25","0.4","4","-0.484307","1","0.304138","0.65","1.08649",
"25","0","5","-0.607247","0","0.111803","0.65","0",
"25","0.1","5","-0.607247","0","0.111803","0.65","0",
"25","0.2","5","-0.607247","0","0.111803","0.65","0",
"25","0.3","5","-0.607247","0","0.111803","0.65","0",
"25","0.4","5","-0.607247","0","0.111803","0.65","0",
"25","0","5","-0.607247","1","0.111803","0.65","0.96355",
"25","0.1","5","-0.607247","1","0.111803","0.65","0.96355",
"25","0.2","5","-0.607247","1","0.111803","0.65","0.96355",
"25","0.3","5","-0.607247","1","0.111803","0.65","0.96355",
"25","0.4","5","-0.607247","1","0.111803","0.65","0.96355",
"25","0","6","-2.69258","0","0.33541","0.65","0",
"25","0.1","6","-2.69258","0","0.33541","0.65","0",
"25","0.2","6","-2.69258","0","0.33541","0.65","0",
"25","0.3","6","-2.69258","0","0.33541","0.65","0",
"25","0.4","6","-2.69258","0","0.33541","0.65","0",
"25","0","6","-2.69258","1","0.33541","0.65","1.12178",
"25","0.1","6","-2.69258","1","0.33541","0.65","1.12178",
"25","0.2","6","-2.69258","1","0.33541","0.65","1.12178",
"25","0.3","6","-2.69258","1","0.33541","0.65","1.12178",
"25","0.4","6","-2.69258","1","0.33541","0.65","1.12178",
"25","0","7","-0.625944","0","0.180278","0.65","0",
"25","0.1","7","-0.625944","0","0.180278","0.65","0",
"25","0.2","7","-0.625944","0","0.180278","0.65","0",
"25","0.3","7","-0.625944","0","0.180278","0.65","0",
"25","0.4","7","-0.625944","0","0.180278","0.65","0",
"25","0","7","-0.625944","1","0.180278","0.65","0.944852",
"25","0.1","7","-0.625944","1","0.180278","0.65","0.944852",
"25","0.2","7","-0.625944","1","0.180278","0.65","0.944852",
"25","0.3","7","-0.625944","1","0.180278","0.65","0.944852",
"25","0.4","7","-0.625944","1","0.180278","0.65","0.944852",
"25","1","0","-1.14967","0","0.304138","0.8","0.421125",
"25","1.1","0","-1.14967","0","0.304138","0.8","0.421125",
"25","1.2","0","-1.14967","0","0.304138","0.8","0.421125",
"25","1.3","0","-1.14967","0","0.304138","0.8","0.421125",
"25","1.4","0","-1.14967","0","0.304138","0.8","0.421125",
"25","1","0","-1.14967","1","0.304138","0.8","0.421125",
"25","1.1","0","-1.14967","1","0.304138","0.8","0.421125",
"25","1.2","0","-1.14967","1","0.304138","0.8","0.421125",
"25","1.3","0","-1.14967","1","0.304138","0.8","0.421125",
"25","1.4","0","-1.14967","1","0.304138","0.8","0.421125",
"25","1","1","-0.999874","0","0.111803","0.8","0.570922",
"25","1.1","1","-0.999874","0","0.111803","0.8","0.570922",
"25","1.2","1","-0.999874","0","0.111803","0.8","0.570922",
"25","1.3","1","-0.999874","0","0.111803","0.8","0.570922",
"25","1.4","1","-0.999874","0","0.111803","0.8","0.570922",
"25","1","1","-0.999874","1","0.111803","0.8","0.570922",
"25","1.1","1","-0.999874","1","0.111803","0.8","0.570922",
"25","1.2","1","-0.999874","1","0.111803","0.8","0.570922",
"25","1.3","1","-0.999874","1","0.111803","0.8","0.570922",
"25","1.4","1","-0.999874","1","0.111803","0.8","0.570922",
"25","1","2","-2.82533","0","0.33541","0.8","1.25454",
"25","1.1","2","-2.82533","0","0.33541","0.8","1.25454",
"25","1.2","2","-2.82533","0","0.33541","0.8","1.25454",
"25","1.3","2","-2.82533","0","0.33541","0.8","1.25454",
"25","1.4","2","-2.82533","0","0.33541","0.8","1.25454",
"25","1","2","-2.82533","1","0.33541","0.8","1.25454",
"25","1.1","2","-2.82533","1","0.33541","0.8","1.25454",
"25","1.2","2","-2.82533","1","0.33541","0.8","1.25454",
"25","1.3","2","-2.82533","1","0.33541","0.8","1.25454",
"25","1.4","2","-2.82533","1","0.33541","0.8","1.25454",
"25","1","3","0.972823","0","0.180278","0.8","2.54362",
"25","1.1","3","0.972823","0","0.180278","0.8","2.54362",
"25","1.2","3","0.972823","0","0.180278","0.8","2.54362",
"25","1.3","3","0.972823","0","0.180278","0.8","2.54362",
