"0","0","0","0","0.304138","0.8",
"0","0","0","1","0.304138","0.8",
"0","1","-0","0","0.111803","0.8",
"0","1","-0","1","0.111803","0.8",
"0","2","-0","0","0.00353556","0.0578028",
"0","2","-0","1","0.0204579","0.14437",
"0","3","-0","0","0.00263526","0.0578028",
"0","3","-0","1","0.0181932","0.14437",
"0","4","-0","0","0.304138","0.65",
"0","4","-0","1","0.304138","0.65",
"0","5","0","0","0.111803","0.65",
"0","5","0","1","0.111803","0.65",
"0","6","0","0","0.0509278","0.237382",
"0","6","0","1","0.0244309","0.147956",
"0","7","-0","0","0.0495296","0.237382",
"0","7","-0","1","0.022484","0.147956",
"1","0","-0","0","0.812878","3.43939",
"1","0","-0","1","0.812878","3.43939",
"1","1","0","0","0.173884","0.0723418",
"1","1","0","1","0.173884","0.0723418",
"1","2","-0","0","0.33541","0.8",
"1","2","-0","1","0.33541","0.8",
"1","3","0","0","0.0197766","0.0950986",
"1","3","0","1","0.0197766","0.0950986",
"1","4","0","0","0.304138","0.65",
"1","4","0","1","0.304138","0.65",
"1","5","-0","0","0.0535464","0.166955",
"1","5","-0","1","0.0535464","0.166955",
"1","6","-0","0","0.0155677","0.0905492",
"1","6","-0","1","0.0155677","0.0905492",
"1","7","0","0","0.0227644","0.0905492",
"1","7","0","1","0.0227644","0.0905492",
"2","0","-0","0","0.304138","0.8",
"2","0","-0","1","0.304138","0.8",
"2","1","-0","0","0.111803","0.8",
"2","1","-0","1","0.111803","0.8",
"2","2","0","0","0.0132234","0.0950986",
"2","2","0","1","0.00571493","0.0650112",
"2","3","-0","0","0.0109734","0.0950986",
"2","3","-0","1","0.00343595","0.0578028",
"2","4","-0","0","0.304138","0.65",
"2","4","-0","1","0.304138","0.65",
"2","5","-0","0","0.111803","0.65",
"2","5","-0","1","0.111803","0.65",
"2","6","0","0","0.0145005","0.0905492",
"2","6","0","1","0.012289","0.0852595",
"2","7","0","0","0.0126719","0.0905492",
"2","7","0","1","0.0108797","0.0852595",
