"0","0","-0","0","0.304138","0.8",
"0","0","-0","1","0.304138","0.8",
"0","1","-0","0","0.111803","0.8",
"0","1","-0","1","0.111803","0.8",
"0","2","0","0","0.00353556","0.0578028",
"0","2","0","1","0.0111598","0.00204394",
"0","3","0","0","0.00263526","0.0578028",
"0","3","0","1","0.00858462","0.016955",
"0","4","0","0","0.304138","0.65",
"0","4","0","1","0.304138","0.65",
"0","5","0","0","0.111803","0.65",
"0","5","0","1","0.111803","0.65",
"0","6","0","0","0.00095557","0.0455158",
"0","6","0","1","0.0084019","0.0227865",
"0","7","-0","0","0.00273976","0.0550434",
"0","7","-0","1","0.00596282","0.0362422",
"1","0","0","0","0.20126","0.171097",
"1","0","0","1","0.20126","0.171097",
"1","1","0","0","0.16694","0.0437404",
"1","1","0","1","0.16694","0.0437404",
"1","2","-0","0","0.33541","0.8",
"1","2","-0","1","0.33541","0.8",
"1","3","0","0","0.00902441","0.0234907",
"1","3","0","1","0.00902441","0.0234907",
"1","4","0","0","0.304138","0.65",
"1","4","0","1","0.304138","0.65",
"1","5","0","0","0.0135522","0.0141054",
"1","5","0","1","0.0135522","0.0141054",
"1","6","-0","0","0.00165562","0.0316976",
"1","6","-0","1","0.00165562","0.0316976",
"1","7","0","0","0.0102356","0.0227865",
"1","7","0","1","0.0102356","0.0227865",
"2","0","0","0","0.304138","0.8",
"2","0","0","1","0.304138","0.8",
"2","1","-0","0","0.111803","0.8",
"2","1","-0","1","0.111803","0.8",
"2","2","0","0","0.00595776","0.0105223",
"2","2","0","1","0.000406474","0.0368807",
"2","3","-0","0","0.00709753","0.0105223",
"2","3","-0","1","0.00343595","0.0578028",
"2","4","0","0","0.304138","0.65",
"2","4","0","1","0.304138","0.65",
"2","5","-0","0","0.111803","0.65",
"2","5","-0","1","0.111803","0.65",
"2","6","0","0","0.00730879","0.00984828",
"2","6","0","1","0.000750355","0.0408479",
"2","7","-0","0","0.00835793","0.00984828",
"2","7","-0","1","0.0020412","0.0408479",
