"0","0","-0","0","0.00259202","0.0437404",
"0","0","-0","1","0.00322118","0.00419011",
"0","1","-0","0","0.00347757","0.0437404",
"0","1","-0","1","0.00629864","0.00419011",
"0","2","-0","0","0.00183286","0.0437404",
"0","2","-0","1","0.00784441","0.0105223",
"0","3","-0","0","0.00295539","0.0437404",
"0","3","-0","1","0.00929166","0.0105223",
"0","4","-0","0","0.304138","0.65",
"0","4","-0","1","0.00389921","0.00984828",
"0","5","-0","0","0.111803","0.65",
"0","5","-0","1","0.00644223","0.00984828",
"0","6","0","0","0.00100674","0.0408479",
"0","6","0","1","0.00976379","0.00984828",
"0","7","0","0","0.00225109","0.0408479",
"0","7","0","1","0.0110286","0.00984828",
"1","0","-0","0","0.000880343","0.0105223",
"1","0","-0","1","0.000880343","0.0105223",
"1","1","0","0","0.00475216","0.00419011",
"1","1","0","1","0.00475216","0.00419011",
"1","2","0","0","0.00440168","0.0105223",
"1","2","0","1","0.00440168","0.0105223",
"1","3","-0","0","0.00757991","0.0723418",
"1","3","-0","1","0.00757991","0.0723418",
"1","4","-0","0","0.00133003","0.0141054",
"1","4","-0","1","0.00133003","0.0141054",
"1","5","-0","0","0.00388439","0.0141054",
"1","5","-0","1","0.00388439","0.0141054",
"1","6","0","0","0.00294115","0.0227865",
"1","6","0","1","0.00294115","0.0227865",
"1","7","0","0","0.0027912","0.0272127",
"1","7","0","1","0.0027912","0.0272127",
"2","0","-0","0","0.000880343","0.0105223",
"2","0","-0","1","0.00183283","0.0437404",
"2","1","-0","0","0.00395664","0.0105223",
"2","1","-0","1","0.00264591","0.0507135",
"2","2","0","0","0.00440168","0.0105223",
"2","2","0","1","0.00333152","0.0507135",
"2","3","-0","0","0.00585276","0.0105223",
"2","3","-0","1","0.00333153","0.0507135",
"2","4","-0","0","0.0020271","0.00984828",
"2","4","-0","1","0.00313589","0.0502472",
"2","5","0","0","0.00453274","0.00984828",
"2","5","0","1","0.00247622","0.0502472",
"2","6","-0","0","0.00608128","0.00984828",
"2","6","-0","1","0.00367915","0.0502472",
"2","7","-0","0","0.0073088","0.00984828",
"2","7","-0","1","0.00313593","0.0502472",
